#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
left1285.jpg,306848,"{}",1,0,"{""name"":""rect"",""x"":550,""y"":390,""width"":37,""height"":108}","{}"
left1284.jpg,301173,"{}",1,0,"{""name"":""rect"",""x"":552,""y"":390,""width"":41,""height"":108}","{}"
left1283.jpg,294389,"{}",1,0,"{""name"":""rect"",""x"":554,""y"":392,""width"":38,""height"":103}","{}"
left1282.jpg,292800,"{}",1,0,"{""name"":""rect"",""x"":556,""y"":395,""width"":40,""height"":104}","{}"
left1281.jpg,293407,"{}",1,0,"{""name"":""rect"",""x"":557,""y"":392,""width"":42,""height"":106}","{}"
left1280.jpg,294471,"{}",1,0,"{""name"":""rect"",""x"":561,""y"":395,""width"":41,""height"":103}","{}"
left1279.jpg,302196,"{}",1,0,"{""name"":""rect"",""x"":565,""y"":395,""width"":38,""height"":104}","{}"
left1278.jpg,303489,"{}",1,0,"{""name"":""rect"",""x"":566,""y"":395,""width"":40,""height"":104}","{}"
left1277.jpg,305180,"{}",1,0,"{""name"":""rect"",""x"":571,""y"":398,""width"":37,""height"":99}","{}"
left1276.jpg,307224,"{}",1,0,"{""name"":""rect"",""x"":572,""y"":397,""width"":37,""height"":98}","{}"
left1275.jpg,309522,"{}",1,0,"{""name"":""rect"",""x"":575,""y"":401,""width"":37,""height"":98}","{}"
left1274.jpg,310208,"{}",1,0,"{""name"":""rect"",""x"":576,""y"":398,""width"":38,""height"":99}","{}"
left1273.jpg,310455,"{}",1,0,"{""name"":""rect"",""x"":576,""y"":396,""width"":40,""height"":103}","{}"
left1272.jpg,311851,"{}",1,0,"{""name"":""rect"",""x"":578,""y"":401,""width"":40,""height"":97}","{}"
left1271.jpg,312697,"{}",1,0,"{""name"":""rect"",""x"":581,""y"":401,""width"":37,""height"":97}","{}"
left1270.jpg,313451,"{}",1,0,"{""name"":""rect"",""x"":581,""y"":397,""width"":42,""height"":102}","{}"
left1269.jpg,314100,"{}",1,0,"{""name"":""rect"",""x"":586,""y"":400,""width"":37,""height"":96}","{}"
left1268.jpg,314704,"{}",1,0,"{""name"":""rect"",""x"":585,""y"":400,""width"":40,""height"":96}","{}"
left1267.jpg,315156,"{}",1,0,"{""name"":""rect"",""x"":588,""y"":401,""width"":37,""height"":94}","{}"
left1266.jpg,315694,"{}",1,0,"{""name"":""rect"",""x"":586,""y"":397,""width"":41,""height"":98}","{}"
left1265.jpg,316126,"{}",1,0,"{""name"":""rect"",""x"":590,""y"":397,""width"":38,""height"":99}","{}"
left1264.jpg,316943,"{}",1,0,"{""name"":""rect"",""x"":593,""y"":405,""width"":35,""height"":89}","{}"
left1263.jpg,317477,"{}",1,0,"{""name"":""rect"",""x"":593,""y"":402,""width"":36,""height"":89}","{}"
left1262.jpg,318074,"{}",1,0,"{""name"":""rect"",""x"":597,""y"":403,""width"":35,""height"":91}","{}"
left1261.jpg,318518,"{}",1,0,"{""name"":""rect"",""x"":597,""y"":403,""width"":36,""height"":92}","{}"
left1260.jpg,318618,"{}",1,0,"{""name"":""rect"",""x"":596,""y"":402,""width"":37,""height"":93}","{}"
left1259.jpg,319051,"{}",1,0,"{""name"":""rect"",""x"":597,""y"":407,""width"":38,""height"":92}","{}"
left1258.jpg,319113,"{}",1,0,"{""name"":""rect"",""x"":601,""y"":407,""width"":38,""height"":88}","{}"
left1257.jpg,319399,"{}",1,0,"{""name"":""rect"",""x"":605,""y"":411,""width"":36,""height"":87}","{}"
left1256.jpg,319208,"{}",1,0,"{""name"":""rect"",""x"":605,""y"":403,""width"":35,""height"":89}","{}"
left1255.jpg,319718,"{}",1,0,"{""name"":""rect"",""x"":605,""y"":407,""width"":37,""height"":86}","{}"
left1254.jpg,319390,"{}",1,0,"{""name"":""rect"",""x"":608,""y"":407,""width"":36,""height"":86}","{}"
left1253.jpg,319663,"{}",1,0,"{""name"":""rect"",""x"":612,""y"":407,""width"":32,""height"":84}","{}"
left1252.jpg,318952,"{}",1,0,"{""name"":""rect"",""x"":611,""y"":406,""width"":36,""height"":87}","{}"
left1251.jpg,319110,"{}",1,0,"{""name"":""rect"",""x"":611,""y"":406,""width"":36,""height"":86}","{}"
left1250.jpg,318960,"{}",1,0,"{""name"":""rect"",""x"":612,""y"":407,""width"":35,""height"":86}","{}"
left1249.jpg,319297,"{}",1,0,"{""name"":""rect"",""x"":616,""y"":407,""width"":36,""height"":87}","{}"
left1248.jpg,319143,"{}",1,0,"{""name"":""rect"",""x"":614,""y"":406,""width"":38,""height"":87}","{}"
left1247.jpg,319565,"{}",1,0,"{""name"":""rect"",""x"":618,""y"":410,""width"":35,""height"":82}","{}"
left1246.jpg,319248,"{}",1,0,"{""name"":""rect"",""x"":619,""y"":408,""width"":34,""height"":83}","{}"
left1245.jpg,318838,"{}",1,0,"{""name"":""rect"",""x"":619,""y"":413,""width"":35,""height"":81}","{}"
left1244.jpg,319420,"{}",1,0,"{""name"":""rect"",""x"":622,""y"":408,""width"":34,""height"":82}","{}"
left1243.jpg,319488,"{}",1,0,"{""name"":""rect"",""x"":622,""y"":410,""width"":32,""height"":81}","{}"
left1242.jpg,319132,"{}",1,0,"{""name"":""rect"",""x"":622,""y"":408,""width"":34,""height"":81}","{}"
left1241.jpg,318964,"{}",1,0,"{""name"":""rect"",""x"":624,""y"":406,""width"":34,""height"":81}","{}"
left1240.jpg,318842,"{}",1,0,"{""name"":""rect"",""x"":626,""y"":412,""width"":32,""height"":76}","{}"
left1239.jpg,318889,"{}",1,0,"{""name"":""rect"",""x"":628,""y"":412,""width"":30,""height"":76}","{}"
left1238.jpg,318871,"{}",1,0,"{""name"":""rect"",""x"":626,""y"":411,""width"":35,""height"":77}","{}"
left1237.jpg,318892,"{}",1,0,"{""name"":""rect"",""x"":626,""y"":408,""width"":34,""height"":83}","{}"
left1236.jpg,318374,"{}",1,0,"{""name"":""rect"",""x"":628,""y"":411,""width"":32,""height"":79}","{}"
left1235.jpg,318815,"{}",1,0,"{""name"":""rect"",""x"":628,""y"":410,""width"":31,""height"":78}","{}"
left1234.jpg,318758,"{}",1,0,"{""name"":""rect"",""x"":629,""y"":407,""width"":32,""height"":82}","{}"
left1233.jpg,319156,"{}",1,0,"{""name"":""rect"",""x"":633,""y"":411,""width"":29,""height"":77}","{}"
left1232.jpg,319745,"{}",1,0,"{""name"":""rect"",""x"":632,""y"":415,""width"":31,""height"":74}","{}"
left1231.jpg,319421,"{}",1,0,"{""name"":""rect"",""x"":631,""y"":415,""width"":31,""height"":73}","{}"
left1230.jpg,319529,"{}",1,0,"{""name"":""rect"",""x"":632,""y"":416,""width"":31,""height"":77}","{}"
